cm-1;%T
2449,00;97,24
2448,00;97,24
2447,00;97,23
2446,00;97,23
2445,00;97,24
2444,00;97,24
2443,00;97,25
2442,00;97,26
2441,00;97,26
2440,00;97,26
2439,00;97,26
2438,00;97,26
2437,00;97,26
2436,00;97,26
2435,00;97,26
2434,00;97,26
2433,00;97,26
2432,00;97,26
2431,00;97,26
2430,00;97,27
2429,00;97,28
2428,00;97,29
2427,00;97,29
2426,00;97,29
2425,00;97,28
2424,00;97,28
2423,00;97,28
2422,00;97,28
2421,00;97,28
2420,00;97,28
2419,00;97,29
2418,00;97,30
2417,00;97,30
2416,00;97,30
2415,00;97,30
2414,00;97,30
2413,00;97,30
2412,00;97,30
2411,00;97,30
2410,00;97,30
2409,00;97,30
2408,00;97,31
2407,00;97,31
2406,00;97,31
2405,00;97,31
2404,00;97,32
2403,00;97,32
2402,00;97,32
2401,00;97,32
2400,00;97,32
2399,00;97,32
2398,00;97,33
2397,00;97,33
2396,00;97,33
2395,00;97,33
2394,00;97,33
2393,00;97,33
2392,00;97,33
2391,00;97,33
2390,00;97,34
2389,00;97,34
2388,00;97,34
2387,00;97,34
2386,00;97,34
2385,00;97,34
2384,00;97,35
2383,00;97,35
2382,00;97,36
2381,00;97,37
2380,00;97,38
2379,00;97,38
2378,00;97,37
2377,00;97,36
2376,00;97,35
2375,00;97,34
2374,00;97,34
2373,00;97,35
2372,00;97,36
2371,00;97,37
2370,00;97,38
2369,00;97,38
2368,00;97,38
2367,00;97,37
2366,00;97,37
2365,00;97,36
2364,00;97,36
2363,00;97,35
2362,00;97,34
2361,00;97,34
2360,00;97,34
2359,00;97,34
2358,00;97,35
2357,00;97,36
2356,00;97,36
2355,00;97,36
2354,00;97,36
2353,00;97,37
2352,00;97,39
2351,00;97,40
2350,00;97,40
2349,00;97,38
2348,00;97,35
2347,00;97,32
2346,00;97,32
2345,00;97,34
2344,00;97,35
2343,00;97,34
2342,00;97,34
2341,00;97,34
2340,00;97,34
2339,00;97,34
2338,00;97,34
2337,00;97,34
2336,00;97,34
2335,00;97,34
2334,00;97,35
2333,00;97,36
2332,00;97,37
2331,00;97,38
2330,00;97,36
2329,00;97,34
2328,00;97,31
2327,00;97,28
2326,00;97,26
2325,00;97,26
2324,00;97,28
2323,00;97,31
2322,00;97,33
2321,00;97,34
2320,00;97,33
2319,00;97,33
2318,00;97,32
2317,00;97,31
2316,00;97,31
2315,00;97,32
2314,00;97,33
2313,00;97,35
2312,00;97,36
2311,00;97,37
2310,00;97,38
2309,00;97,38
2308,00;97,37
2307,00;97,37
2306,00;97,37
2305,00;97,37
2304,00;97,37
2303,00;97,37
2302,00;97,37
2301,00;97,37
2300,00;97,37
2299,00;97,37
2298,00;97,36
2297,00;97,35
2296,00;97,35
2295,00;97,34
2294,00;97,33
2293,00;97,32
2292,00;97,31
2291,00;97,31
2290,00;97,31
2289,00;97,31
2288,00;97,31
2287,00;97,31
2286,00;97,32
2285,00;97,33
2284,00;97,33
2283,00;97,34
2282,00;97,35
2281,00;97,35
2280,00;97,36
2279,00;97,36
2278,00;97,37
2277,00;97,38
2276,00;97,38
2275,00;97,38
2274,00;97,39
2273,00;97,39
2272,00;97,39
2271,00;97,39
2270,00;97,40
2269,00;97,41
2268,00;97,41
2267,00;97,42
2266,00;97,42
2265,00;97,42
2264,00;97,41
2263,00;97,40
2262,00;97,40
2261,00;97,40
2260,00;97,40
2259,00;97,40
2258,00;97,40
2257,00;97,40
2256,00;97,41
2255,00;97,41
2254,00;97,42
2253,00;97,42
2252,00;97,42
2251,00;97,42
2250,00;97,43
2249,00;97,44
2248,00;97,44
2247,00;97,45
2246,00;97,44
2245,00;97,44
2244,00;97,44
2243,00;97,45
2242,00;97,46
2241,00;97,47
2240,00;97,48
2239,00;97,47
2238,00;97,47
2237,00;97,46
2236,00;97,45
2235,00;97,44
2234,00;97,44
2233,00;97,44
2232,00;97,44
2231,00;97,44
2230,00;97,45
2229,00;97,46
2228,00;97,47
2227,00;97,47
2226,00;97,47
2225,00;97,48
2224,00;97,49
2223,00;97,50
2222,00;97,50
2221,00;97,49
2220,00;97,48
2219,00;97,48
2218,00;97,49
2217,00;97,50
2216,00;97,52
2215,00;97,52
2214,00;97,52
2213,00;97,53
2212,00;97,53
2211,00;97,53
2210,00;97,53
2209,00;97,53
2208,00;97,52
2207,00;97,52
2206,00;97,51
2205,00;97,51
2204,00;97,51
2203,00;97,50
2202,00;97,49
2201,00;97,50
2200,00;97,49
2199,00;97,49
2198,00;97,50
2197,00;97,51
2196,00;97,51
2195,00;97,52
2194,00;97,54
2193,00;97,56
2192,00;97,58
2191,00;97,58
2190,00;97,57
2189,00;97,56
2188,00;97,54
2187,00;97,53
2186,00;97,54
2185,00;97,56
2184,00;97,57
2183,00;97,58
2182,00;97,58
2181,00;97,58
2180,00;97,58
2179,00;97,58
2178,00;97,58
2177,00;97,59
2176,00;97,60
2175,00;97,61
2174,00;97,63
2173,00;97,65
2172,00;97,65
2171,00;97,61
2170,00;97,57
2169,00;97,53
2168,00;97,50
2167,00;97,49
2166,00;97,49
2165,00;97,49
2164,00;97,50
2163,00;97,53
2162,00;97,60
2161,00;97,72
2160,00;97,84
2159,00;97,93
2158,00;97,97
2157,00;97,97
2156,00;97,93
2155,00;97,89
2154,00;97,86
2153,00;97,84
2152,00;97,82
2151,00;97,82
2150,00;97,82
2149,00;97,81
2148,00;97,80
2147,00;97,79
2146,00;97,78
2145,00;97,78
2144,00;97,77
2143,00;97,75
2142,00;97,74
2141,00;97,74
2140,00;97,73
2139,00;97,72
2138,00;97,72
2137,00;97,73
2136,00;97,74
2135,00;97,75
2134,00;97,75
2133,00;97,73
2132,00;97,70
2131,00;97,68
2130,00;97,66
2129,00;97,66
2128,00;97,66
2127,00;97,65
2126,00;97,64
2125,00;97,63
2124,00;97,62
2123,00;97,62
2122,00;97,63
2121,00;97,63
2120,00;97,62
2119,00;97,60
2118,00;97,58
2117,00;97,57
2116,00;97,56
2115,00;97,56
2114,00;97,57
2113,00;97,58
2112,00;97,59
2111,00;97,59
2110,00;97,59
2109,00;97,58
2108,00;97,57
2107,00;97,57
2106,00;97,58
2105,00;97,60
2104,00;97,60
2103,00;97,59
2102,00;97,59
2101,00;97,59
2100,00;97,61
2099,00;97,62
2098,00;97,63
2097,00;97,64
2096,00;97,65
2095,00;97,65
2094,00;97,66
2093,00;97,65
2092,00;97,64
2091,00;97,62
2090,00;97,61
2089,00;97,61
2088,00;97,61
2087,00;97,62
2086,00;97,62
2085,00;97,62
2084,00;97,61
2083,00;97,61
2082,00;97,62
2081,00;97,63
2080,00;97,65
2079,00;97,66
2078,00;97,68
2077,00;97,69
2076,00;97,69
2075,00;97,70
2074,00;97,71
2073,00;97,74
2072,00;97,75
2071,00;97,75
2070,00;97,75
2069,00;97,74
2068,00;97,74
2067,00;97,73
2066,00;97,75
2065,00;97,77
2064,00;97,78
2063,00;97,78
2062,00;97,77
2061,00;97,76
2060,00;97,75
2059,00;97,76
2058,00;97,78
2057,00;97,81
2056,00;97,82
2055,00;97,82
2054,00;97,80
2053,00;97,77
2052,00;97,75
2051,00;97,75
2050,00;97,77
2049,00;97,80
2048,00;97,83
2047,00;97,85
2046,00;97,87
2045,00;97,89
2044,00;97,89
2043,00;97,89
2042,00;97,90
2041,00;97,92
2040,00;97,93
2039,00;97,93
2038,00;97,94
2037,00;97,96
2036,00;97,97
2035,00;97,97
2034,00;97,98
2033,00;98,00
2032,00;98,02
2031,00;98,04
2030,00;98,06
2029,00;98,07
2028,00;98,07
2027,00;98,07
2026,00;98,08
2025,00;98,10
2024,00;98,11
2023,00;98,12
2022,00;98,12
2021,00;98,13
2020,00;98,13
2019,00;98,13
2018,00;98,14
2017,00;98,14
2016,00;98,14
2015,00;98,13
2014,00;98,11
2013,00;98,10
2012,00;98,08
2011,00;98,06
2010,00;98,06
2009,00;98,07
2008,00;98,07
2007,00;98,09
2006,00;98,10
2005,00;98,09
2004,00;98,06
2003,00;98,04
2002,00;98,04
2001,00;98,04
2000,00;98,05
1999,00;98,05
1998,00;98,06
1997,00;98,05
1996,00;98,03
1995,00;98,00
1994,00;97,99
1993,00;97,98
1992,00;97,98
1991,00;97,98
1990,00;97,99
1989,00;98,00
1988,00;98,00
1987,00;97,99
1986,00;97,98
1985,00;97,98
1984,00;97,97
1983,00;97,97
1982,00;97,95
1981,00;97,94
1980,00;97,94
1979,00;97,98
1978,00;98,05
1977,00;98,12
1976,00;98,16
1975,00;98,17
1974,00;98,16
1973,00;98,14
1972,00;98,11
1971,00;98,10
1970,00;98,12
1969,00;98,14
1968,00;98,15
1967,00;98,17
1966,00;98,18
1965,00;98,17
1964,00;98,15
1963,00;98,14
1962,00;98,16
1961,00;98,16
1960,00;98,15
1959,00;98,11
1958,00;98,08
1957,00;98,05
1956,00;98,02
1955,00;97,99
1954,00;97,99
1953,00;97,99
1952,00;97,99
1951,00;98,00
1950,00;98,01
1949,00;98,01
1948,00;98,00
1947,00;97,98
1946,00;97,98
1945,00;97,98
1944,00;97,98
1943,00;97,97
1942,00;97,96
1941,00;97,96
1940,00;97,95
1939,00;97,93
1938,00;97,92
1937,00;97,91
1936,00;97,90
1935,00;97,90
1934,00;97,91
1933,00;97,92
1932,00;97,92
1931,00;97,93
1930,00;97,94
1929,00;97,94
1928,00;97,93
1927,00;97,91
1926,00;97,91
1925,00;97,91
1924,00;97,92
1923,00;97,93
1922,00;97,92
1921,00;97,91
1920,00;97,89
1919,00;97,87
1918,00;97,87
1917,00;97,87
1916,00;97,87
1915,00;97,87
1914,00;97,87
1913,00;97,87
1912,00;97,86
1911,00;97,86
1910,00;97,87
1909,00;97,88
1908,00;97,89
1907,00;97,89
1906,00;97,89
1905,00;97,89
1904,00;97,89
1903,00;97,89
1902,00;97,89
1901,00;97,89
1900,00;97,89
1899,00;97,88
1898,00;97,88
1897,00;97,88
1896,00;97,89
1895,00;97,89
1894,00;97,89
1893,00;97,87
1892,00;97,86
1891,00;97,85
1890,00;97,85
1889,00;97,86
1888,00;97,87
1887,00;97,87
1886,00;97,87
1885,00;97,87
1884,00;97,87
1883,00;97,88
1882,00;97,88
1881,00;97,88
1880,00;97,88
1879,00;97,88
1878,00;97,89
1877,00;97,89
1876,00;97,88
1875,00;97,88
1874,00;97,88
1873,00;97,88
1872,00;97,87
1871,00;97,87
1870,00;97,88
1869,00;97,89
1868,00;97,89
1867,00;97,90
1866,00;97,89
1865,00;97,89
1864,00;97,88
1863,00;97,87
1862,00;97,88
1861,00;97,88
1860,00;97,89
1859,00;97,89
1858,00;97,89
1857,00;97,89
1856,00;97,88
1855,00;97,87
1854,00;97,87
1853,00;97,88
1852,00;97,88
1851,00;97,89
1850,00;97,90
1849,00;97,90
1848,00;97,90
1847,00;97,89
1846,00;97,88
1845,00;97,87
1844,00;97,87
1843,00;97,87
1842,00;97,88
1841,00;97,89
1840,00;97,89
1839,00;97,89
1838,00;97,89
1837,00;97,89
1836,00;97,89
1835,00;97,89
1834,00;97,90
1833,00;97,90
1832,00;97,90
1831,00;97,90
1830,00;97,90
1829,00;97,91
1828,00;97,90
1827,00;97,90
1826,00;97,90
1825,00;97,90
1824,00;97,89
1823,00;97,89
1822,00;97,89
1821,00;97,89
1820,00;97,89
1819,00;97,91
1818,00;97,92
1817,00;97,92
1816,00;97,92
1815,00;97,90
1814,00;97,89
1813,00;97,89
1812,00;97,88
1811,00;97,88
1810,00;97,88
1809,00;97,88
1808,00;97,88
1807,00;97,87
1806,00;97,86
1805,00;97,86
1804,00;97,87
1803,00;97,88
1802,00;97,88
1801,00;97,88
1800,00;97,87
1799,00;97,86
1798,00;97,85
1797,00;97,85
1796,00;97,85
1795,00;97,85
1794,00;97,84
1793,00;97,84
1792,00;97,84
1791,00;97,84
1790,00;97,84
1789,00;97,84
1788,00;97,83
1787,00;97,82
1786,00;97,82
1785,00;97,82
1784,00;97,81
1783,00;97,80
1782,00;97,80
1781,00;97,79
1780,00;97,78
1779,00;97,78
1778,00;97,77
1777,00;97,75
1776,00;97,74
1775,00;97,72
1774,00;97,69
1773,00;97,66
1772,00;97,64
1771,00;97,63
1770,00;97,62
1769,00;97,60
1768,00;97,57
1767,00;97,52
1766,00;97,48
1765,00;97,44
1764,00;97,40
1763,00;97,35
1762,00;97,29
1761,00;97,21
1760,00;97,13
1759,00;97,05
1758,00;96,97
1757,00;96,86
1756,00;96,75
1755,00;96,63
1754,00;96,53
1753,00;96,41
1752,00;96,27
1751,00;96,13
1750,00;96,00
1749,00;95,88
1748,00;95,77
1747,00;95,67
1746,00;95,59
1745,00;95,50
1744,00;95,42
1743,00;95,35
1742,00;95,29
1741,00;95,24
1740,00;95,19
1739,00;95,17
1738,00;95,18
1737,00;95,18
1736,00;95,18
1735,00;95,18
1734,00;95,21
1733,00;95,25
1732,00;95,30
1731,00;95,35
1730,00;95,41
1729,00;95,45
1728,00;95,47
1727,00;95,50
1726,00;95,54
1725,00;95,58
1724,00;95,62
1723,00;95,66
1722,00;95,71
1721,00;95,74
1720,00;95,77
1719,00;95,80
1718,00;95,84
1717,00;95,89
1716,00;95,94
1715,00;96,00
1714,00;96,04
1713,00;96,08
1712,00;96,11
1711,00;96,15
1710,00;96,18
1709,00;96,21
1708,00;96,24
1707,00;96,27
1706,00;96,31
1705,00;96,35
1704,00;96,37
1703,00;96,39
1702,00;96,38
1701,00;96,36
1700,00;96,34
1699,00;96,33
1698,00;96,33
1697,00;96,32
1696,00;96,30
1695,00;96,29
1694,00;96,28
1693,00;96,27
1692,00;96,25
1691,00;96,22
1690,00;96,19
1689,00;96,15
1688,00;96,10
1687,00;96,05
1686,00;95,97
1685,00;95,88
1684,00;95,80
1683,00;95,75
1682,00;95,72
1681,00;95,67
1680,00;95,60
1679,00;95,54
1678,00;95,47
1677,00;95,40
1676,00;95,31
1675,00;95,21
1674,00;95,14
1673,00;95,08
1672,00;95,02
1671,00;94,96
1670,00;94,89
1669,00;94,82
1668,00;94,76
1667,00;94,70
1666,00;94,65
1665,00;94,60
1664,00;94,52
1663,00;94,43
1662,00;94,36
1661,00;94,29
1660,00;94,22
1659,00;94,16
1658,00;94,10
1657,00;94,05
1656,00;93,99
1655,00;93,90
1654,00;93,78
1653,00;93,64
1652,00;93,54
1651,00;93,50
1650,00;93,49
1649,00;93,46
1648,00;93,40
1647,00;93,32
1646,00;93,26
1645,00;93,21
1644,00;93,17
1643,00;93,13
1642,00;93,10
1641,00;93,06
1640,00;93,01
1639,00;92,96
1638,00;92,91
1637,00;92,83
1636,00;92,75
1635,00;92,69
1634,00;92,66
1633,00;92,63
1632,00;92,60
1631,00;92,57
1630,00;92,52
1629,00;92,48
1628,00;92,43
1627,00;92,38
1626,00;92,34
1625,00;92,29
1624,00;92,23
1623,00;92,16
1622,00;92,12
1621,00;92,09
1620,00;92,05
1619,00;91,99
1618,00;91,92
1617,00;91,84
1616,00;91,77
1615,00;91,74
1614,00;91,72
1613,00;91,71
1612,00;91,68
1611,00;91,65
1610,00;91,62
1609,00;91,60
1608,00;91,57
1607,00;91,54
1606,00;91,53
1605,00;91,52
1604,00;91,52
1603,00;91,52
1602,00;91,53
1601,00;91,54
1600,00;91,56
1599,00;91,58
1598,00;91,60
1597,00;91,64
1596,00;91,67
1595,00;91,72
1594,00;91,78
1593,00;91,85
1592,00;91,92
1591,00;92,00
1590,00;92,09
1589,00;92,19
1588,00;92,29
1587,00;92,40
1586,00;92,52
1585,00;92,64
1584,00;92,76
1583,00;92,89
1582,00;93,01
1581,00;93,14
1580,00;93,25
1579,00;93,35
1578,00;93,46
1577,00;93,59
1576,00;93,73
1575,00;93,87
1574,00;93,99
1573,00;94,10
1572,00;94,19
1571,00;94,28
1570,00;94,39
1569,00;94,51
1568,00;94,60
1567,00;94,67
1566,00;94,74
1565,00;94,82
1564,00;94,89
1563,00;94,94
1562,00;94,99
1561,00;95,01
1560,00;95,04
1559,00;95,10
1558,00;95,17
1557,00;95,23
1556,00;95,28
1555,00;95,32
1554,00;95,36
1553,00;95,40
1552,00;95,44
1551,00;95,48
1550,00;95,52
1549,00;95,55
1548,00;95,56
1547,00;95,57
1546,00;95,59
1545,00;95,62
1544,00;95,64
1543,00;95,64
1542,00;95,62
1541,00;95,62
1540,00;95,64
1539,00;95,69
1538,00;95,74
1537,00;95,79
1536,00;95,84
1535,00;95,87
1534,00;95,91
1533,00;95,96
1532,00;95,99
1531,00;96,01
1530,00;96,02
1529,00;96,05
1528,00;96,07
1527,00;96,10
1526,00;96,11
1525,00;96,12
1524,00;96,11
1523,00;96,10
1522,00;96,09
1521,00;96,09
1520,00;96,07
1519,00;96,05
1518,00;96,03
1517,00;96,00
1516,00;95,97
1515,00;95,95
1514,00;95,92
1513,00;95,89
1512,00;95,87
1511,00;95,85
1510,00;95,84
1509,00;95,82
1508,00;95,79
1507,00;95,78
1506,00;95,77
1505,00;95,77
1504,00;95,79
1503,00;95,83
1502,00;95,87
1501,00;95,90
1500,00;95,94
1499,00;95,97
1498,00;96,00
1497,00;96,02
1496,00;96,04
1495,00;96,06
1494,00;96,07
1493,00;96,07
1492,00;96,07
1491,00;96,07
1490,00;96,07
1489,00;96,06
1488,00;96,04
1487,00;96,01
1486,00;95,98
1485,00;95,95
1484,00;95,92
1483,00;95,88
1482,00;95,85
1481,00;95,81
1480,00;95,76
1479,00;95,72
1478,00;95,67
1477,00;95,62
1476,00;95,55
1475,00;95,47
1474,00;95,35
1473,00;95,21
1472,00;95,05
1471,00;94,91
1470,00;94,77
1469,00;94,64
1468,00;94,53
1467,00;94,43
1466,00;94,34
1465,00;94,27
1464,00;94,21
1463,00;94,17
1462,00;94,15
1461,00;94,12
1460,00;94,10
1459,00;94,07
1458,00;94,04
1457,00;94,00
1456,00;93,96
1455,00;93,94
1454,00;93,94
1453,00;93,94
1452,00;93,93
1451,00;93,92
1450,00;93,91
1449,00;93,89
1448,00;93,86
1447,00;93,83
1446,00;93,79
1445,00;93,76
1444,00;93,72
1443,00;93,67
1442,00;93,62
1441,00;93,57
1440,00;93,52
1439,00;93,47
1438,00;93,40
1437,00;93,32
1436,00;93,21
1435,00;93,12
1434,00;93,04
1433,00;92,96
1432,00;92,87
1431,00;92,79
1430,00;92,72
1429,00;92,64
1428,00;92,58
1427,00;92,53
1426,00;92,48
1425,00;92,44
1424,00;92,41
1423,00;92,39
1422,00;92,39
1421,00;92,39
1420,00;92,41
1419,00;92,46
1418,00;92,51
1417,00;92,54
1416,00;92,58
1415,00;92,63
1414,00;92,69
1413,00;92,75
1412,00;92,81
1411,00;92,88
1410,00;92,95
1409,00;93,00
1408,00;93,06
1407,00;93,12
1406,00;93,18
1405,00;93,24
1404,00;93,30
1403,00;93,35
1402,00;93,40
1401,00;93,44
1400,00;93,50
1399,00;93,56
1398,00;93,62
1397,00;93,67
1396,00;93,71
1395,00;93,75
1394,00;93,78
1393,00;93,79
1392,00;93,80
1391,00;93,80
1390,00;93,79
1389,00;93,78
1388,00;93,77
1387,00;93,74
1386,00;93,70
1385,00;93,63
1384,00;93,54
1383,00;93,44
1382,00;93,34
1381,00;93,24
1380,00;93,16
1379,00;93,08
1378,00;93,02
1377,00;92,97
1376,00;92,92
1375,00;92,89
1374,00;92,86
1373,00;92,84
1372,00;92,82
1371,00;92,80
1370,00;92,79
1369,00;92,79
1368,00;92,80
1367,00;92,80
1366,00;92,81
1365,00;92,84
1364,00;92,87
1363,00;92,91
1362,00;92,96
1361,00;92,99
1360,00;93,02
1359,00;93,05
1358,00;93,08
1357,00;93,11
1356,00;93,15
1355,00;93,18
1354,00;93,21
1353,00;93,24
1352,00;93,26
1351,00;93,28
1350,00;93,29
1349,00;93,29
1348,00;93,28
1347,00;93,26
1346,00;93,22
1345,00;93,18
1344,00;93,13
1343,00;93,07
1342,00;93,02
1341,00;92,96
1340,00;92,89
1339,00;92,82
1338,00;92,74
1337,00;92,66
1336,00;92,58
1335,00;92,51
1334,00;92,47
1333,00;92,43
1332,00;92,40
1331,00;92,37
1330,00;92,35
1329,00;92,33
1328,00;92,31
1327,00;92,29
1326,00;92,28
1325,00;92,26
1324,00;92,25
1323,00;92,24
1322,00;92,23
1321,00;92,22
1320,00;92,21
1319,00;92,21
1318,00;92,22
1317,00;92,24
1316,00;92,26
1315,00;92,30
1314,00;92,36
1313,00;92,42
1312,00;92,49
1311,00;92,57
1310,00;92,65
1309,00;92,74
1308,00;92,82
1307,00;92,90
1306,00;92,98
1305,00;93,06
1304,00;93,14
1303,00;93,22
1302,00;93,30
1301,00;93,39
1300,00;93,48
1299,00;93,56
1298,00;93,65
1297,00;93,72
1296,00;93,78
1295,00;93,83
1294,00;93,88
1293,00;93,91
1292,00;93,95
1291,00;93,97
1290,00;93,99
1289,00;94,00
1288,00;94,00
1287,00;93,99
1286,00;93,97
1285,00;93,95
1284,00;93,92
1283,00;93,89
1282,00;93,86
1281,00;93,84
1280,00;93,81
1279,00;93,78
1278,00;93,75
1277,00;93,71
1276,00;93,66
1275,00;93,61
1274,00;93,55
1273,00;93,50
1272,00;93,44
1271,00;93,38
1270,00;93,31
1269,00;93,25
1268,00;93,18
1267,00;93,11
1266,00;93,03
1265,00;92,95
1264,00;92,88
1263,00;92,80
1262,00;92,73
1261,00;92,67
1260,00;92,61
1259,00;92,56
1258,00;92,52
1257,00;92,48
1256,00;92,44
1255,00;92,39
1254,00;92,34
1253,00;92,28
1252,00;92,23
1251,00;92,19
1250,00;92,16
1249,00;92,13
1248,00;92,11
1247,00;92,10
1246,00;92,09
1245,00;92,09
1244,00;92,08
1243,00;92,08
1242,00;92,09
1241,00;92,10
1240,00;92,11
1239,00;92,12
1238,00;92,13
1237,00;92,15
1236,00;92,17
1235,00;92,19
1234,00;92,22
1233,00;92,27
1232,00;92,31
1231,00;92,38
1230,00;92,45
1229,00;92,53
1228,00;92,61
1227,00;92,69
1226,00;92,78
1225,00;92,88
1224,00;92,97
1223,00;93,06
1222,00;93,15
1221,00;93,23
1220,00;93,30
1219,00;93,37
1218,00;93,43
1217,00;93,49
1216,00;93,55
1215,00;93,59
1214,00;93,64
1213,00;93,69
1212,00;93,73
1211,00;93,77
1210,00;93,81
1209,00;93,85
1208,00;93,88
1207,00;93,90
1206,00;93,93
1205,00;93,97
1204,00;94,00
1203,00;94,05
1202,00;94,11
1201,00;94,17
1200,00;94,23
1199,00;94,30
1198,00;94,38
1197,00;94,46
1196,00;94,54
1195,00;94,61
1194,00;94,68
1193,00;94,74
1192,00;94,79
1191,00;94,84
1190,00;94,87
1189,00;94,89
1188,00;94,89
1187,00;94,89
1186,00;94,87
1185,00;94,85
1184,00;94,81
1183,00;94,77
1182,00;94,70
1181,00;94,60
1180,00;94,48
1179,00;94,35
1178,00;94,21
1177,00;94,06
1176,00;93,91
1175,00;93,74
1174,00;93,55
1173,00;93,33
1172,00;93,10
1171,00;92,85
1170,00;92,59
1169,00;92,33
1168,00;92,07
1167,00;91,82
1166,00;91,58
1165,00;91,37
1164,00;91,17
1163,00;91,00
1162,00;90,86
1161,00;90,75
1160,00;90,67
1159,00;90,61
1158,00;90,58
1157,00;90,57
1156,00;90,58
1155,00;90,60
1154,00;90,64
1153,00;90,68
1152,00;90,72
1151,00;90,76
1150,00;90,80
1149,00;90,85
1148,00;90,89
1147,00;90,94
1146,00;90,99
1145,00;91,04
1144,00;91,09
1143,00;91,14
1142,00;91,19
1141,00;91,23
1140,00;91,25
1139,00;91,26
1138,00;91,27
1137,00;91,25
1136,00;91,23
1135,00;91,18
1134,00;91,13
1133,00;91,07
1132,00;90,99
1131,00;90,89
1130,00;90,76
1129,00;90,62
1128,00;90,46
1127,00;90,30
1126,00;90,15
1125,00;90,01
1124,00;89,86
1123,00;89,71
1122,00;89,56
1121,00;89,41
1120,00;89,24
1119,00;89,06
1118,00;88,86
1117,00;88,63
1116,00;88,37
1115,00;88,11
1114,00;87,84
1113,00;87,57
1112,00;87,32
1111,00;87,09
1110,00;86,88
1109,00;86,69
1108,00;86,51
1107,00;86,37
1106,00;86,24
1105,00;86,14
1104,00;86,05
1103,00;85,99
1102,00;85,94
1101,00;85,90
1100,00;85,88
1099,00;85,87
1098,00;85,88
1097,00;85,90
1096,00;85,91
1095,00;85,93
1094,00;85,96
1093,00;85,98
1092,00;85,99
1091,00;86,01
1090,00;86,03
1089,00;86,05
1088,00;86,06
1087,00;86,08
1086,00;86,09
1085,00;86,08
1084,00;86,05
1083,00;86,00
1082,00;85,94
1081,00;85,84
1080,00;85,72
1079,00;85,58
1078,00;85,44
1077,00;85,30
1076,00;85,16
1075,00;85,03
1074,00;84,91
1073,00;84,78
1072,00;84,64
1071,00;84,50
1070,00;84,36
1069,00;84,20
1068,00;84,02
1067,00;83,82
1066,00;83,61
1065,00;83,39
1064,00;83,14
1063,00;82,90
1062,00;82,66
1061,00;82,43
1060,00;82,20
1059,00;82,00
1058,00;81,82
1057,00;81,65
1056,00;81,49
1055,00;81,34
1054,00;81,22
1053,00;81,11
1052,00;81,01
1051,00;80,93
1050,00;80,87
1049,00;80,82
1048,00;80,77
1047,00;80,75
1046,00;80,73
1045,00;80,70
1044,00;80,67
1043,00;80,62
1042,00;80,55
1041,00;80,47
1040,00;80,34
1039,00;80,19
1038,00;80,02
1037,00;79,84
1036,00;79,64
1035,00;79,46
1034,00;79,31
1033,00;79,18
1032,00;79,07
1031,00;79,01
1030,00;78,98
1029,00;78,96
1028,00;78,96
1027,00;78,97
1026,00;79,00
1025,00;79,03
1024,00;79,07
1023,00;79,12
1022,00;79,18
1021,00;79,25
1020,00;79,30
1019,00;79,37
1018,00;79,44
1017,00;79,51
1016,00;79,59
1015,00;79,66
1014,00;79,74
1013,00;79,82
1012,00;79,89
1011,00;79,95
1010,00;80,03
1009,00;80,10
1008,00;80,18
1007,00;80,27
1006,00;80,38
1005,00;80,50
1004,00;80,63
1003,00;80,77
1002,00;80,94
1001,00;81,11
1000,00;81,28
999,00;81,45
998,00;81,61
997,00;81,75
996,00;81,87
995,00;81,98
994,00;82,07
993,00;82,15
992,00;82,21
991,00;82,27
990,00;82,34
989,00;82,40
988,00;82,47
987,00;82,56
986,00;82,68
985,00;82,84
984,00;83,03
983,00;83,26
982,00;83,52
981,00;83,80
980,00;84,09
979,00;84,37
978,00;84,66
977,00;84,93
976,00;85,18
975,00;85,40
974,00;85,61
973,00;85,79
972,00;85,95
971,00;86,10
970,00;86,23
969,00;86,35
968,00;86,46
967,00;86,57
966,00;86,67
965,00;86,77
964,00;86,87
963,00;86,98
962,00;87,10
961,00;87,22
960,00;87,35
959,00;87,48
958,00;87,63
957,00;87,78
956,00;87,95
955,00;88,13
954,00;88,32
953,00;88,52
952,00;88,73
951,00;88,94
950,00;89,17
949,00;89,38
948,00;89,59
947,00;89,81
946,00;90,02
945,00;90,22
944,00;90,40
943,00;90,57
942,00;90,73
941,00;90,88
940,00;91,01
939,00;91,13
938,00;91,24
937,00;91,34
936,00;91,43
935,00;91,50
934,00;91,57
933,00;91,63
932,00;91,67
931,00;91,72
930,00;91,77
929,00;91,82
928,00;91,86
927,00;91,90
926,00;91,93
925,00;91,96
924,00;91,98
923,00;92,00
922,00;92,03
921,00;92,06
920,00;92,07
919,00;92,08
918,00;92,09
917,00;92,10
916,00;92,11
915,00;92,11
914,00;92,11
913,00;92,11
912,00;92,09
911,00;92,08
910,00;92,07
909,00;92,04
908,00;91,99
907,00;91,93
906,00;91,87
905,00;91,79
904,00;91,69
903,00;91,59
902,00;91,49
901,00;91,39
900,00;91,31
899,00;91,26
898,00;91,23
897,00;91,22
896,00;91,23
895,00;91,26
894,00;91,32
893,00;91,39
892,00;91,46
891,00;91,55
890,00;91,65
889,00;91,76
888,00;91,86
887,00;91,95
886,00;92,05
885,00;92,15
884,00;92,24
883,00;92,31
